Loadstar Sensors LV-1000HS-10K - Log File
Sensor:,Whackometer 2-0
Samples/Sec:,50000
Test started at (approx):,5/1/2024 7:50 PM
Peak(N):,5672.2
Low(N):,-2503.9
Time (sec),Reading (N) (Whackometer 2-0)
0.00000,9.7
0.00002,9.7
0.00004,9.7
0.00006,9.7
0.00008,9.7
0.00010,37.3
0.00012,9.7
0.00014,37.3
0.00016,37.3
0.00018,9.7
0.00020,9.7
0.00022,9.7
0.00024,9.7
0.00026,37.3
0.00028,9.7
0.00030,9.7
0.00032,37.3
0.00034,9.7
0.00036,9.7
0.00038,37.3
0.00040,37.3
0.00042,37.3
0.00044,9.7
0.00046,9.7
0.00048,9.7
0.00050,37.3
0.00052,9.7
0.00054,37.3
0.00056,9.7
0.00058,37.3
0.00060,37.3
0.00062,37.3
0.00064,37.3
0.00066,9.7
0.00068,9.7
0.00070,9.7
0.00072,9.7
0.00074,37.3
0.00076,37.3
0.00078,37.3
0.00080,37.3
0.00082,9.7
0.00084,9.7
0.00086,9.7
0.00088,9.7
0.00090,9.7
0.00092,9.7
0.00094,9.7
0.00096,9.7
0.00098,9.7
0.00100,9.7
0.00102,9.7
0.00104,37.3
0.00106,9.7
0.00108,9.7
0.00110,9.7
0.00112,37.3
0.00114,9.7
0.00116,9.7
0.00118,9.7
0.00120,9.7
0.00122,9.7
0.00124,9.7
0.00126,9.7
0.00128,37.3
0.00130,9.7
0.00132,9.7
0.00134,37.3
0.00136,9.7
0.00138,9.7
0.00140,9.7
0.00142,9.7
0.00144,9.7
0.00146,9.7
0.00148,9.7
0.00150,9.7
0.00152,9.7
0.00154,37.3
0.00156,9.7
0.00158,9.7
0.00160,9.7
0.00162,37.3
0.00164,9.7
0.00166,9.7
0.00168,9.7
0.00170,9.7
0.00172,9.7
0.00174,37.3
0.00176,9.7
0.00178,9.7
0.00180,9.7
0.00182,9.7
0.00184,9.7
0.00186,9.7
0.00188,9.7
0.00190,9.7
0.00192,37.3
0.00194,9.7
0.00196,9.7
0.00198,9.7
0.00200,9.7
0.00202,9.7
0.00204,9.7
0.00206,9.7
0.00208,37.3
0.00210,9.7
0.00212,9.7
0.00214,9.7
0.00216,37.3
0.00218,9.7
0.00220,9.7
0.00222,37.3
0.00224,9.7
0.00226,37.3
0.00228,9.7
0.00230,9.7
0.00232,9.7
0.00234,9.7
0.00236,9.7
0.00238,9.7
0.00240,9.7
0.00242,9.7
0.00244,9.7
0.00246,9.7
0.00248,9.7
0.00250,9.7
0.00252,9.7
0.00254,9.7
0.00256,9.7
0.00258,9.7
0.00260,9.7
0.00262,9.7
0.00264,9.7
0.00266,9.7
0.00268,9.7
0.00270,9.7
