Loadstar Sensors LV-1000HS-10K - Log File
Sensor:,Whackometer 2-0
Samples/Sec:,50000
Test started at (approx):,5/1/2024 8:13 PM
Peak(N):,5245.7
Low(N):,-1024.5
Time (sec),Reading (N) (Whackometer 2-0)
0.00000,-30.1
0.00002,-30.1
0.00004,-30.1
0.00006,-30.1
0.00008,52.8
0.00010,52.8
0.00012,52.8
0.00014,-30.1
0.00016,-30.1
0.00018,-30.1
0.00020,52.8
0.00022,52.8
0.00024,52.8
0.00026,-2.5
0.00028,52.8
0.00030,52.8
0.00032,52.8
0.00034,52.8
0.00036,52.8
0.00038,52.8
0.00040,52.8
0.00042,52.8
0.00044,52.8
0.00046,-30.1
0.00048,52.8
0.00050,52.8
0.00052,52.8
0.00054,-30.1
0.00056,-30.1
0.00058,-30.1
0.00060,52.8
0.00062,-30.1
0.00064,-30.1
0.00066,-30.1
0.00068,25.1
0.00070,-30.1
0.00072,52.8
0.00074,52.8
0.00076,52.8
0.00078,52.8
0.00080,52.8
0.00082,52.8
0.00084,52.8
0.00086,52.8
0.00088,52.8
0.00090,52.8
0.00092,52.8
0.00094,52.8
0.00096,-30.1
0.00098,52.8
0.00100,52.8
0.00102,52.8
0.00104,-30.1
0.00106,52.8
0.00108,-30.1
0.00110,25.1
0.00112,52.8
0.00114,52.8
0.00116,-30.1
0.00118,52.8
0.00120,52.8
0.00122,52.8
0.00124,52.8
0.00126,-30.1
0.00128,-30.1
0.00130,-30.1
0.00132,-30.1
0.00134,52.8
0.00136,-30.1
0.00138,52.8
0.00140,52.8
0.00142,52.8
0.00144,-30.1
0.00146,52.8
0.00148,52.8
0.00150,25.1
0.00152,52.8
0.00154,52.8
0.00156,52.8
0.00158,52.8
0.00160,52.8
0.00162,-30.1
0.00164,-30.1
0.00166,52.8
0.00168,-30.1
0.00170,52.8
0.00172,-30.1
0.00174,-30.1
0.00176,52.8
0.00178,-30.1
0.00180,-30.1
0.00182,52.8
0.00184,-30.1
0.00186,-30.1
0.00188,-30.1
0.00190,-2.5
0.00192,-30.1
0.00194,52.8
0.00196,52.8
0.00198,52.8
0.00200,52.8
0.00202,52.8
0.00204,-30.1
0.00206,52.8
0.00208,52.8
0.00210,-30.1
0.00212,-30.1
0.00214,-30.1
0.00216,-30.1
0.00218,52.8
0.00220,-30.1
0.00222,52.8
0.00224,-30.1
0.00226,-30.1
0.00228,-30.1
0.00230,52.8
0.00232,-30.1
0.00234,52.8
0.00236,52.8
0.00238,-2.5
0.00240,52.8
0.00242,52.8
0.00244,52.8
0.00246,52.8
0.00248,52.8
0.00250,52.8
0.00252,52.8
0.00254,-30.1
0.00256,52.8
0.00258,52.8
0.00260,52.8
0.00262,52.8
0.00264,52.8
0.00266,52.8
0.00268,-30.1
0.00270,-30.1
0.00272,-30.1
0.00274,-30.1
0.00276,-30.1
0.00278,-30.1
0.00280,-30.1
0.00282,52.8
0.00284,52.8
0.00286,-30.1
0.00288,-30.1
0.00290,52.8
0.00292,-2.5
0.00294,52.8
0.00296,52.8
0.00298,52.8
0.00300,52.8
0.00302,52.8
0.00304,-30.1
0.00306,52.8
0.00308,52.8
0.00310,52.8
0.00312,52.8
0.00314,-30.1
0.00316,52.8
0.00318,52.8
0.00320,52.8
0.00322,-30.1
0.00324,-30.1
0.00326,-30.1
0.00328,52.8
0.00330,52.8
0.00332,-30.1
0.00334,-30.1
0.00336,-2.5
0.00338,-30.1
0.00340,-30.1
0.00342,-30.1
0.00344,52.8
0.00346,52.8
0.00348,52.8
0.00350,52.8
0.00352,-30.1
0.00354,52.8
0.00356,-30.1
0.00358,52.8
0.00360,-30.1
0.00362,-30.1
0.00364,-30.1
0.00366,-30.1
0.00368,-30.1
0.00370,52.8
0.00372,-2.5
0.00374,-30.1
0.00376,52.8
0.00378,52.8
0.00380,52.8
0.00382,52.8
0.00384,-30.1
0.00386,52.8
0.00388,52.8
0.00390,52.8
0.00392,52.8
0.00394,52.8
0.00396,52.8
0.00398,52.8
0.00400,52.8
0.00402,52.8
0.00404,-30.1
0.00406,-30.1
0.00408,52.8
0.00410,52.8
0.00412,52.8
0.00414,52.8
0.00416,52.8
0.00418,52.8
0.00420,52.8
0.00422,52.8
0.00424,52.8
0.00426,52.8
0.00428,52.8
0.00430,52.8
0.00432,-30.1
0.00434,52.8
0.00436,52.8
0.00438,52.8
0.00440,52.8
0.00442,52.8
0.00444,-30.1
0.00446,52.8
0.00448,52.8
0.00450,-30.1
0.00452,25.1
0.00454,52.8
0.00456,52.8
0.00458,52.8
0.00460,52.8
0.00462,52.8
0.00464,52.8
0.00466,52.8
0.00468,52.8
0.00470,52.8
0.00472,52.8
0.00474,52.8
0.00476,52.8
0.00478,52.8
0.00480,52.8
0.00482,52.8
0.00484,-30.1
0.00486,52.8
0.00488,52.8
0.00490,-30.1
0.00492,25.1
0.00494,52.8
0.00496,52.8
0.00498,52.8
0.00500,52.8
0.00502,52.8
0.00504,-30.1
0.00506,52.8
0.00508,-30.1
0.00510,52.8
0.00512,52.8
0.00514,52.8
0.00516,-30.1
0.00518,52.8
0.00520,-30.1
0.00522,-30.1
0.00524,-30.1
0.00526,-30.1
0.00528,52.8
0.00530,-2.5
0.00532,-30.1
0.00534,52.8
0.00536,52.8
0.00538,52.8
0.00540,52.8
0.00542,-30.1
0.00544,52.8
0.00546,52.8
0.00548,52.8
0.00550,52.8
0.00552,52.8
0.00554,-30.1
0.00556,-30.1
